X Position,Angle (deg),Height (mm)
41.153,19.950071,14.373354
41.401,19.901341,14.338246
41.645,19.901341,14.338246
41.879,19.901341,14.338246
42.12,19.876976,14.320692
42.356,19.852611,14.303137
42.576,19.876976,14.320692
42.821,19.852611,14.303137
43.067,19.876976,14.320692
43.315,19.852611,14.303137
43.56,19.852611,14.303137
43.793,19.828246,14.285583
44.036,19.828246,14.285583
44.281,19.852611,14.303137
44.5,19.852611,14.303137
44.737,19.803881,14.268029
44.983,19.828246,14.285583
45.23,19.828246,14.285583
45.474,19.803881,14.268029
45.718,19.803881,14.268029
45.966,19.803881,14.268029
46.205,19.803881,14.268029
46.431,19.803881,14.268029
46.653,19.779516,14.250475
46.905,19.755151,14.232921
47.151,19.779516,14.250475
47.393,19.803881,14.268029
47.636,19.755151,14.232921
47.878,19.779516,14.250475
48.113,19.730786,14.215367
48.344,19.730786,14.215367
48.568,19.755151,14.232921
48.816,19.706421,14.197812
49.062,19.730786,14.215367
49.312,19.730786,14.215367
49.555,19.706421,14.197812
49.785,19.682056,14.180258
50.019,19.730786,14.215367
50.251,19.682056,14.180258
50.479,19.682056,14.180258
50.715,19.65769,14.162704
50.963,19.65769,14.162704
51.216,19.633325,14.14515
51.465,19.60896,14.127596
51.707,19.65769,14.162704
51.951,19.65769,14.162704
52.189,19.633325,14.14515
52.417,19.65769,14.162704
52.645,19.633325,14.14515
52.892,19.60896,14.127596
53.143,19.60896,14.127596
53.39,19.584595,14.110042
53.633,19.60896,14.127596
53.87,19.60896,14.127596
54.109,19.633325,14.14515
54.34,19.60896,14.127596
54.567,19.633325,14.14515
54.814,19.56023,14.092487
55.06,19.584595,14.110042
55.309,19.56023,14.092487
55.553,19.5115,14.057379
55.786,26.796639,19.306076
56.028,26.942829,19.411401
56.261,27.137749,19.551834
56.49,27.357034,19.709822
56.727,27.527589,19.832701
56.971,27.722509,19.973135
57.222,27.893064,20.096014
57.465,28.039255,20.201339
57.704,28.16108,20.28911
57.94,28.20981,20.324218
58.18,28.331635,20.411989
58.41,28.40473,20.464651
58.642,28.526555,20.552422
58.893,28.64838,20.640193
59.14,28.69711,20.675301
59.376,28.8433,20.780626
59.614,28.94076,20.850843
59.848,29.013855,20.903506
60.091,29.160045,21.008831
60.322,29.257505,21.079047
60.558,29.37933,21.166818
60.803,29.52552,21.272143
61.047,29.67171,21.377468
61.294,29.744805,21.430131
61.535,29.91536,21.55301
61.771,30.061551,21.658335
62.014,30.183376,21.746106
62.244,30.305201,21.833877
62.478,30.451391,21.939202
62.716,30.597581,22.044527
62.963,30.743771,22.149852
63.21,30.889961,22.255177
63.449,31.011786,22.342948
63.686,31.133611,22.430718
63.919,31.206706,22.483381
64.155,31.304166,22.553598
64.393,31.377261,22.60626
64.624,31.401626,22.623814
64.87,31.450356,22.658923
65.117,31.474721,22.676477
65.365,31.474721,22.676477
65.609,31.523451,22.711585
65.842,31.523451,22.711585
66.082,31.596546,22.764248
66.315,31.620911,22.781802
66.548,31.694006,22.834464
66.792,31.694006,22.834464
67.038,31.694006,22.834464
67.288,31.742736,22.869573
67.533,31.767101,22.887127
67.765,31.767101,22.887127
68.003,31.791466,22.904681
68.238,31.791466,22.904681
68.471,31.791466,22.904681
68.708,31.791466,22.904681
68.955,31.791466,22.904681
69.206,31.815831,22.922235
69.45,31.791466,22.904681
69.689,31.815831,22.922235
69.928,31.767101,22.887127
70.163,31.791466,22.904681
70.394,31.767101,22.887127
70.625,31.742736,22.869573
70.874,31.742736,22.869573
71.123,31.718371,22.852019
71.37,31.694006,22.834464
71.613,31.694006,22.834464
71.849,31.620911,22.781802
72.092,31.620911,22.781802
72.324,31.596546,22.764248
72.549,31.547816,22.729139
72.793,31.523451,22.711585
73.041,31.499086,22.694031
73.289,31.474721,22.676477
73.531,31.401626,22.623814
73.765,31.352896,22.588706
74.005,31.304166,22.553598
74.235,31.255436,22.518489
74.46,31.206706,22.483381
74.699,31.133611,22.430718
74.945,31.109246,22.413164
75.189,31.011786,22.342948
75.425,30.963056,22.307839
75.656,30.889961,22.255177
75.883,30.816866,22.202514
76.119,30.743771,22.149852
76.359,30.670676,22.097189
76.595,30.621946,22.062081
76.847,30.548851,22.009418
77.108,30.475756,21.956756
77.356,30.378296,21.886539
77.597,30.280836,21.816323
77.828,30.207741,21.76366
78.06,30.134646,21.710997
78.299,30.037186,21.640781
78.534,29.939725,21.570564
78.778,29.842265,21.500347
79.026,29.744805,21.430131
79.277,29.57425,21.307252
79.517,29.47679,21.237035
79.744,29.37933,21.166818
79.971,29.23314,21.061493
80.212,29.160045,21.008831
80.449,29.013855,20.903506
80.688,28.916395,20.833289
80.935,28.770205,20.727964
81.184,28.624015,20.622639
81.424,27.015924,19.464064
81.661,27.089019,19.516726
81.888,27.064654,19.499172
82.121,27.283939,19.65716
82.354,27.210844,19.604497
82.586,27.308304,19.674714
82.829,24.262678,17.480442
83.07,24.287043,17.497997
83.307,30.695041,22.114743
83.552,30.914326,22.272731
83.791,30.889961,22.255177
84.036,30.963056,22.307839
84.279,30.938691,22.290285
84.515,30.914326,22.272731
84.759,30.963056,22.307839
85.007,30.963056,22.307839
85.255,30.963056,22.307839
85.493,30.987421,22.325393
85.722,30.963056,22.307839
85.959,30.963056,22.307839
86.198,30.987421,22.325393
86.436,30.938691,22.290285
86.674,30.938691,22.290285
86.921,30.938691,22.290285
87.169,30.938691,22.290285
87.408,30.963056,22.307839
87.642,30.963056,22.307839
87.872,30.987421,22.325393
88.113,30.963056,22.307839
88.35,30.963056,22.307839
88.586,30.963056,22.307839
88.832,30.963056,22.307839
89.076,30.963056,22.307839
89.31,30.987421,22.325393
89.5,30.963056,22.307839
86.662,31.738168,21.136416
86.424,31.763163,21.153062
86.182,31.763163,21.153062
85.943,31.738168,21.136416
85.699,31.763163,21.153062
85.458,31.738168,21.136416
85.219,31.763163,21.153062
84.985,31.763163,21.153062
84.746,31.663184,21.08648
84.508,31.738168,21.136416
84.266,31.738168,21.136416
84.029,31.688179,21.103125
83.786,31.713173,21.119771
83.54,31.713173,21.119771
83.298,31.513216,20.986607
83.064,24.964626,16.625494
82.829,24.964626,16.625494
82.592,24.964626,16.625494
82.351,28.038964,18.672887
82.107,27.739029,18.473141
81.862,27.739029,18.473141
81.622,27.739029,18.473141
81.384,27.764023,18.489787
81.147,27.739029,18.473141
80.914,27.96398,18.62295
80.678,27.988975,18.639596
80.437,29.788588,19.83807
80.194,29.888566,19.904652
79.947,30.013539,19.987879
79.705,30.163507,20.087752
79.466,30.263485,20.154334
79.227,30.363464,20.220916
78.992,30.488437,20.304143
78.757,30.61341,20.38737
78.52,30.688394,20.437307
78.279,30.813367,20.520534
78.037,30.913346,20.587116
77.79,30.988329,20.637052
77.551,31.088308,20.703634
77.318,31.188286,20.770216
77.076,31.213281,20.786861
76.837,31.288265,20.836798
76.598,31.363249,20.886734
76.354,31.413238,20.920025
76.111,31.463227,20.953316
75.865,31.5882,21.036544
75.622,31.63819,21.069834
75.38,31.713173,21.119771
75.139,31.788157,21.169707
74.903,31.91313,21.252935
74.664,31.91313,21.252935
74.422,31.96312,21.286226
74.179,32.013109,21.319517
73.937,32.088093,21.369453
73.699,32.188071,21.436035
73.458,32.213066,21.45268
73.219,32.263055,21.485971
72.985,32.263055,21.485971
72.748,32.313044,21.519262
72.508,32.363034,21.552553
72.262,32.388028,21.569199
72.023,32.413023,21.585844
71.785,32.438017,21.602489
71.546,32.513001,21.652426
71.306,32.513001,21.652426
71.069,32.537996,21.669071
70.834,32.537996,21.669071
70.594,32.562991,21.685717
70.345,32.587985,21.702362
70.106,32.587985,21.702362
69.866,32.61298,21.719008
69.628,32.587985,21.702362
69.388,32.61298,21.719008
69.149,32.637974,21.735653
68.916,32.61298,21.719008
68.68,32.637974,21.735653
68.438,32.61298,21.719008
68.193,32.61298,21.719008
67.954,32.587985,21.702362
67.715,32.587985,21.702362
67.475,32.562991,21.685717
67.235,32.537996,21.669071
67.005,32.513001,21.652426
66.769,32.537996,21.669071
66.532,32.463012,21.619135
66.291,32.438017,21.602489
66.047,32.413023,21.585844
65.801,32.363034,21.552553
65.561,32.338039,21.535908
65.317,32.313044,21.519262
65.082,32.28805,21.502617
64.848,32.263055,21.485971
64.612,32.213066,21.45268
64.368,32.188071,21.436035
64.123,32.113087,21.386098
63.881,32.013109,21.319517
63.64,31.938125,21.26958
63.4,31.713173,21.119771
63.16,31.663184,21.08648
62.928,31.563206,21.019898
62.691,31.413238,20.920025
62.449,31.238276,20.803507
62.201,31.063313,20.686989
61.96,30.963335,20.620407
61.721,30.813367,20.520534
61.482,30.638405,20.404016
61.239,30.538426,20.337434
61.008,30.413453,20.254206
60.774,30.313475,20.187625
60.536,30.163507,20.087752
60.285,30.038534,20.004524
60.042,29.913561,19.921297
59.802,29.788588,19.83807
59.563,29.688609,19.771488
59.322,29.588631,19.704906
59.086,29.463658,19.621679
58.852,29.363679,19.555097
58.607,29.238706,19.471869
58.363,29.138728,19.405288
58.124,29.063744,19.355351
57.886,28.963765,19.288769
57.645,28.888781,19.238833
57.404,28.763808,19.155605
57.165,28.61384,19.055733
56.934,28.463873,18.95586
56.698,28.28891,18.839342
56.452,28.088953,18.706178
56.209,27.913991,18.58966
55.969,27.63905,18.406559
55.729,27.489083,18.306687
55.488,20.06568,13.362982
55.246,20.190653,13.446209
55.016,20.165659,13.429564
54.78,20.190653,13.446209
54.54,20.190653,13.446209
54.293,20.190653,13.446209
54.053,20.190653,13.446209
53.811,20.165659,13.429564
53.569,20.215648,13.462855
53.328,20.215648,13.462855
53.096,20.215648,13.462855
52.866,20.215648,13.462855
52.622,20.215648,13.462855
52.374,20.215648,13.462855
52.129,20.215648,13.462855
51.887,20.240643,13.4795
51.643,20.215648,13.462855
51.401,20.240643,13.4795
51.16,20.265637,13.496146
50.927,20.240643,13.4795
50.689,20.265637,13.496146
50.448,20.290632,13.512791
50.203,20.290632,13.512791
49.964,20.315626,13.529437
49.721,20.315626,13.529437
49.478,20.290632,13.512791
49.234,20.315626,13.529437
49.003,20.290632,13.512791
48.768,20.290632,13.512791
48.533,20.315626,13.529437
48.285,20.340621,13.546082
48.045,20.315626,13.529437
47.802,20.315626,13.529437
47.563,20.340621,13.546082
47.322,20.365616,13.562728
47.085,20.365616,13.562728
46.855,20.365616,13.562728
46.618,20.39061,13.579373
46.37,20.365616,13.562728
46.128,20.39061,13.579373
45.886,20.415605,13.596019
45.641,20.415605,13.596019
45.402,20.340621,13.546082
45.163,20.415605,13.596019
44.933,20.415605,13.596019
44.694,20.39061,13.579373
44.451,20.4406,13.612664
44.207,20.4406,13.612664
43.967,20.4406,13.612664
43.727,20.4406,13.612664
43.486,20.465594,13.62931
43.246,20.490589,13.645955
43.017,20.490589,13.645955
42.786,20.490589,13.645955
42.543,20.515583,13.662601
42.294,20.540578,13.679246
42.053,20.490589,13.645955
41.813,20.540578,13.679246
41.574,20.540578,13.679246
41.334,20.515583,13.662601
41.102,20.515583,13.662601
40.872,20.540578,13.679246
40.637,20.540578,13.679246
40.392,20.515583,13.662601
40.144,20.515583,13.662601
39.894,20.515583,13.662601
39.651,20.39061,13.579373
39.413,18.491019,12.314318
39.175,18.715971,12.464127
38.945,18.76596,12.497418
38.708,18.665982,12.430836
38.462,27.414099,18.25675
38.216,27.564066,18.356623
37.974,27.764023,18.489787
37.73,27.96398,18.62295
37.489,28.188932,18.77276
37.249,28.438878,18.939214
37.019,28.66383,19.089024
36.787,28.763808,19.155605
36.546,28.938771,19.272124
36.297,29.013754,19.32206
36.054,29.113733,19.388642
35.813,29.188717,19.438578
35.572,29.288695,19.50516
35.331,29.413668,19.588388
35.1,29.538641,19.671615
34.869,29.588631,19.704906
34.63,29.738598,19.804779
34.378,29.838577,19.871361
34.135,29.913561,19.921297
33.894,30.038534,20.004524
33.654,30.163507,20.087752
33.413,30.313475,20.187625
33.176,30.463442,20.287497
32.945,30.538426,20.337434
32.709,30.663399,20.420661
32.464,30.763378,20.487243
32.216,30.888351,20.57047
31.976,31.013324,20.653698
31.734,31.188286,20.770216
31.494,31.338254,20.870089
31.254,31.488222,20.969962
31.027,31.613195,21.053189
30.793,31.788157,21.169707
30.554,31.938125,21.26958
30.306,32.088093,21.369453
30.064,32.188071,21.436035
29.823,32.28805,21.502617
29.585,32.363034,21.552553
29.346,32.413023,21.585844
29.114,32.438017,21.602489
28.883,32.488007,21.63578
28.644,32.537996,21.669071
28.397,32.537996,21.669071
28.153,32.587985,21.702362
27.909,32.61298,21.719008
27.667,32.637974,21.735653
27.43,32.662969,21.752299
27.193,32.687964,21.768944
26.96,32.712958,21.78559
26.722,32.737953,21.802235
26.476,32.762947,21.818881
26.234,32.812937,21.852172
25.994,32.812937,21.852172
25.75,32.812937,21.852172
25.51,32.837931,21.868817
25.27,32.837931,21.868817
25.04,32.812937,21.852172
24.806,32.812937,21.852172
24.566,32.812937,21.852172
24.315,32.812937,21.852172
24.074,32.812937,21.852172
23.826,32.762947,21.818881
23.585,32.787942,21.835526
23.348,32.762947,21.818881
23.116,32.762947,21.818881
22.883,32.712958,21.78559
22.645,32.712958,21.78559
22.396,32.662969,21.752299
22.151,32.662969,21.752299
21.903,32.662969,21.752299
21.664,32.587985,21.702362
21.427,32.562991,21.685717
21.192,32.537996,21.669071
20.964,32.513001,21.652426
20.729,32.438017,21.602489
20.483,32.413023,21.585844
20.238,32.363034,21.552553
19.995,32.313044,21.519262
19.753,32.263055,21.485971
19.512,32.213066,21.45268
19.274,32.163077,21.419389
19.044,32.113087,21.386098
18.811,32.038103,21.336162
18.57,31.988114,21.302871
18.325,31.938125,21.26958
18.08,31.863141,21.219644
17.837,31.763163,21.153062
17.596,31.713173,21.119771
17.357,31.613195,21.053189
17.125,31.538211,21.003253
16.893,31.463227,20.953316
16.654,31.388243,20.90338
16.415,31.338254,20.870089
16.172,31.213281,20.786861
15.933,31.113303,20.72028
15.693,31.038319,20.670343
15.45,30.888351,20.57047
15.211,30.813367,20.520534
14.981,30.688394,20.437307
14.747,30.588416,20.370725
14.506,30.463442,20.287497
14.263,30.338469,20.20427
14.019,30.188502,20.104397
13.765,30.063528,20.02117
13.524,29.913561,19.921297
13.283,29.763593,19.821424
13.057,29.63862,19.738197
12.824,29.413668,19.588388
12.585,29.188717,19.438578
12.338,29.063744,19.355351
12.097,25.014615,16.658785
11.855,25.064604,16.692076
11.614,25.03961,16.675431
11.372,25.064604,16.692076
11.14,31.5882,21.036544
10.909,31.713173,21.119771
10.672,31.763163,21.153062
10.426,31.788157,21.169707
10.182,31.763163,21.153062
9.943,31.763163,21.153062
9.7,31.763163,21.153062
9.456,31.788157,21.169707
9.22,31.763163,21.153062
8.989,31.763163,21.153062
8.752,31.788157,21.169707
8.509,31.763163,21.153062
8.257,31.738168,21.136416
8.017,31.763163,21.153062
7.774,31.763163,21.153062
7.533,31.788157,21.169707
7.293,31.763163,21.153062
7.066,31.788157,21.169707
6.833,31.788157,21.169707
6.594,31.813152,21.186353
6.35,31.788157,21.169707
6.111,31.788157,21.169707
5.869,31.788157,21.169707
5.634,31.788157,21.169707
6.49,32.484347,20.085086
6.725,32.458805,20.069293
6.969,32.484347,20.085086
7.209,32.484347,20.085086
7.448,32.458805,20.069293
7.687,32.433263,20.053501
7.923,32.433263,20.053501
8.167,32.458805,20.069293
8.406,32.433263,20.053501
8.643,32.433263,20.053501
8.889,32.458805,20.069293
9.13,32.458805,20.069293
9.367,32.458805,20.069293
9.606,32.509889,20.100878
9.84,32.509889,20.100878
10.084,32.484347,20.085086
10.322,32.484347,20.085086
10.559,32.458805,20.069293
10.799,32.484347,20.085086
11.04,32.407721,20.037708
11.284,25.664626,15.868449
11.524,25.690168,15.884242
11.762,25.664626,15.868449
12.002,25.639084,15.852657
12.241,25.664626,15.868449
12.479,25.639084,15.852657
12.716,29.674724,18.347895
12.959,29.930144,18.505821
13.202,30.108938,18.61637
13.442,30.389901,18.790089
13.683,30.543153,18.884845
13.928,30.696405,18.979601
14.168,30.875199,19.090149
14.399,30.977367,19.15332
14.63,31.105077,19.232283
14.873,31.232787,19.311246
15.115,31.38604,19.406002
15.358,31.488208,19.469173
15.601,31.590376,19.532343
15.841,31.718086,19.611306
16.082,31.820254,19.674477
16.318,31.922422,19.737648
16.553,31.999048,19.785026
16.795,32.075674,19.832403
17.037,32.1523,19.879781
17.281,32.228926,19.927159
17.524,32.305552,19.974537
17.759,32.382179,20.021915
18.001,32.484347,20.085086
18.237,32.535431,20.116671
18.473,32.637599,20.179842
18.709,32.714225,20.22722
18.953,32.765309,20.258805
19.198,32.816393,20.29039
19.441,32.867477,20.321975
19.684,32.944103,20.369353
19.92,32.995187,20.400939
20.159,33.046271,20.432524
20.394,33.071813,20.448317
20.629,33.122897,20.479902
20.875,33.173981,20.511487
21.117,33.250607,20.558865
21.36,33.250607,20.558865
21.607,33.276149,20.574658
21.841,33.327234,20.606243
22.085,33.352776,20.622036
22.316,33.378318,20.637828
22.549,33.378318,20.637828
22.789,33.40386,20.653621
23.031,33.429402,20.669414
23.275,33.454944,20.685206
23.519,33.506028,20.716792
23.76,33.480486,20.700999
24.002,33.506028,20.716792
24.237,33.506028,20.716792
24.471,33.53157,20.732584
24.707,33.53157,20.732584
24.953,33.53157,20.732584
25.198,33.53157,20.732584
25.445,33.53157,20.732584
25.693,33.557112,20.748377
25.935,33.53157,20.732584
26.173,33.506028,20.716792
26.398,33.506028,20.716792
26.63,33.506028,20.716792
26.877,33.454944,20.685206
27.121,33.480486,20.700999
27.369,33.40386,20.653621
27.617,33.378318,20.637828
27.855,33.352776,20.622036
28.098,33.352776,20.622036
28.327,33.327234,20.606243
28.555,33.276149,20.574658
28.796,33.225065,20.543073
29.041,33.173981,20.511487
29.289,33.148439,20.495695
29.534,33.097355,20.464109
29.773,33.020729,20.416731
30.017,32.944103,20.369353
30.253,32.893019,20.337768
30.476,32.739767,20.243012
30.711,32.612057,20.164049
30.956,32.458805,20.069293
31.199,32.28001,19.958745
31.443,32.126758,19.863989
31.686,31.973506,19.769233
31.929,31.794712,19.658684
32.162,31.64146,19.563928
32.393,31.539292,19.500758
32.625,31.411582,19.421795
32.87,31.283871,19.342831
33.113,31.156161,19.263868
33.356,31.053993,19.200698
33.602,30.926283,19.121734
33.84,30.773031,19.026979
34.086,30.670863,18.963808
34.319,30.568695,18.900637
34.547,30.466527,18.837467
34.789,30.338817,18.758504
35.031,30.211106,18.67954
35.277,30.13448,18.632162
35.521,29.981228,18.537407
35.759,29.904602,18.490029
35.997,29.827976,18.442651
36.231,29.725808,18.37948
36.469,29.62364,18.31631
36.703,29.547014,18.268932
36.95,29.419304,18.189968
37.193,29.240509,18.07942
37.437,28.985089,17.921493
37.679,28.780753,17.795152
37.918,28.525333,17.637226
38.161,28.320997,17.510885
38.39,28.142202,17.400336
38.62,27.963408,17.289788
38.868,19.304662,11.936081
39.11,19.176952,11.857118
39.353,18.768279,11.604435
39.596,18.742737,11.588643
39.83,21.067061,13.025773
40.075,21.118145,13.057359
40.312,21.118145,13.057359
40.545,21.169229,13.088944
40.787,21.118145,13.057359
41.029,21.092603,13.041566
41.275,21.092603,13.041566
41.523,21.092603,13.041566
41.761,21.092603,13.041566
42.003,21.118145,13.057359
42.24,21.092603,13.041566
42.467,21.067061,13.025773
